C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A030,R083,01-03-01,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0009763101,0002999919                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0009763140,0002999920                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0009763150,0002999935                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0009763269,0003000022                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0009763676,0003000108                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0009764199,0003000186                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0009764453,0003000197                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0009764498,0003000204                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0009764509,0003000214                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0009764606,0003000266                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0009764931,0003000326                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0009765343,0003000366                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0009765542,0003000383                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0009765554,0003000386                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0009765595,0003000452                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0009765888,0003000796                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0009766294,0003000897                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0009767469,0003000975                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0009767815,0003001004                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0009767837,0003001007                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0009767873,0003001066                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0009768142,0003001471                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0009768583,0003001615                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0009769757,0003001752                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0009770186,0003001780                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0009770204,0003001782                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0009770233,0003001849                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0009770496,0003002224                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0009770983,0003002361                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0009772224,0003002502                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0009772629,0003002539                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0009772655,0003002540                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0009772696,0003002609                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/28/2019,12:00:00,REGULAR,0009772975,0003003010                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0009773435,0003003141                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0009774668,0003003312                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0009775102,0003003348                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0009775127,0003003351                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0009775154,0003003424                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0009775405,0003003760                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0009775940,0003003878                                                
A030,R083,01-03-01,23 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0009776835,0003004014                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0010692179,0003259852                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0010692258,0003259863                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0010692292,0003259895                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0010692546,0003260094                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0010693208,0003260246                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0010693972,0003260364                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0010694348,0003260426                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0010694412,0003260445                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0010694438,0003260467                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0010694627,0003260612                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0010695195,0003260759                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0010695866,0003260869                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0010696156,0003260912                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0010696183,0003260916                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0010696280,0003261050                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0010696809,0003261555                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/25/2019,16:00:00,REGULAR,0010697541,0003261758                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/25/2019,20:00:00,REGULAR,0010699127,0003261909                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/26/2019,00:00:00,REGULAR,0010699771,0003261956                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/26/2019,04:00:00,REGULAR,0010699812,0003261968                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/26/2019,08:00:00,REGULAR,0010699915,0003262109                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/26/2019,12:00:00,REGULAR,0010700510,0003262696                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/26/2019,16:00:00,REGULAR,0010701312,0003262894                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/26/2019,20:00:00,REGULAR,0010702935,0003263065                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/27/2019,00:00:00,REGULAR,0010703645,0003263124                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/27/2019,04:00:00,REGULAR,0010703679,0003263129                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/27/2019,08:00:00,REGULAR,0010703783,0003263275                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/27/2019,12:00:00,REGULAR,0010704346,0003263846                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/27/2019,16:00:00,REGULAR,0010705157,0003264044                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/27/2019,20:00:00,REGULAR,0010706835,0003264210                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/28/2019,00:00:00,REGULAR,0010707558,0003264260                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/28/2019,04:00:00,REGULAR,0010707596,0003264266                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/28/2019,08:00:00,REGULAR,0010707683,0003264408                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/28/2019,12:00:00,REGULAR,0010708259,0003264953                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/28/2019,16:00:00,REGULAR,0010709083,0003265179                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/28/2019,20:00:00,REGULAR,0010710679,0003265414                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/29/2019,00:00:00,REGULAR,0010711419,0003265460                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/29/2019,04:00:00,REGULAR,0010711474,0003265469                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/29/2019,08:00:00,REGULAR,0010711569,0003265574                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/29/2019,12:00:00,REGULAR,0010712106,0003266037                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/29/2019,16:00:00,REGULAR,0010712969,0003266246                                                
A030,R083,01-03-02,23 ST,NRW,BMT,03/29/2019,20:00:00,REGULAR,0010714341,0003266443                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/23/2019,00:00:00,REGULAR,0008442182,0004463400                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/23/2019,04:00:00,REGULAR,0008442234,0004463403                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/23/2019,08:00:00,REGULAR,0008442254,0004463419                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/23/2019,12:00:00,REGULAR,0008442371,0004463546                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/23/2019,16:00:00,REGULAR,0008442653,0004463765                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/23/2019,20:00:00,REGULAR,0008443017,0004463929                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/24/2019,00:00:00,REGULAR,0008443206,0004463991                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/24/2019,04:00:00,REGULAR,0008443244,0004464011                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/24/2019,08:00:00,REGULAR,0008443263,0004464028                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/24/2019,12:00:00,REGULAR,0008443335,0004464134                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/24/2019,16:00:00,REGULAR,0008443565,0004464264                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/24/2019,20:00:00,REGULAR,0008443845,0004464375                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/25/2019,00:00:00,REGULAR,0008443966,0004464405                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/25/2019,04:00:00,REGULAR,0008443979,0004464406                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/25/2019,08:00:00,REGULAR,0008444068,0004464456                                                
A030,R083,01-06-00,23 ST,NRW,BMT,03/25/2019,12:00:00,REGULAR,0008444514,0004464716                                                
